141.8.224.93,39.911457,32.92374,200
192.185.122.252,36.619186,29.117746,200
198.20.117.227,40.003312,32.805514,200
194.58.56.86,37.958651,40.177828,200
82.165.37.26,40.223582,28.361158,200
192.185.79.13,37.043441,37.340607,200
141.8.226.14,40.814395,29.407137,200
67.208.74.71,39.97985,32.887704,200
199.116.248.176,38.744874,30.581921,200
103.233.98.41,39.969084,32.724067,200
50.63.202.63,39.965885,32.935046,200
124.16.31.152,39.921984,32.805868,200
37.247.97.179,40.202427,28.355446,200
8.29.128.164,14.653452,120.990419,200
66.96.130.108,41.040104,29.230939,200
204.11.56.48,14.652612,120.994998,200
218.149.84.44,40.209339,28.369267,200
45.35.47.25,14.529356,121.015736,200
107.180.50.238,39.954353,32.899841,200
31.169.91.218,40.204926,28.358361,200
50.63.202.25,38.375542,27.183076,200
160.153.16.37,37.032388,37.361737,200
103.6.196.150,41.643972,32.354268,200
212.101.96.190,39.982863,32.781047,200
124.16.31.152,39.921984,32.805868,200
202.73.26.41,37.946892,40.190685,200
94.103.45.35,37.01272,35.29576,200
194.14.255.158,40.008571,32.80849,200
82.165.37.26,40.223582,28.361158,200
103.224.182.245,39.651818,27.900387,200
184.95.41.121,37.003724,35.259401,200
162.144.83.241,38.921417,27.841992,200
50.63.202.27,38.377631,27.183181,200
50.63.202.26,38.375632,27.182891,200
79.170.40.236,39.96318,32.929242,200
82.118.20.218,39.898594,32.912825,200
130.211.153.27,39.987521,32.619507,200
184.168.166.154,41.100277,30.703624,200
107.190.142.186,39.673311,27.888218,200
1.1.1.1,31.056997,-92.02754,200
74.220.199.6,29.954019,31.262513,200
69.174.48.228,39.95907,32.96046,200
188.40.84.184,39.995983,32.788535,200
201.148.105.33,40.818332,29.369504,200
200.73.116.110,39.983874,32.780829,200
184.168.221.59,39.652524,27.922036,200
54.72.9.51,14.526482,121.014607,200
119.146.201.5,39.774161,39.426089,200
103.242.132.160,36.853238,28.265622,200
204.11.56.48,14.652612,120.994998,200
207.148.248.143,38.907585,27.844088,200
31.220.16.12,29.963897,31.274827,200
50.252.18.51,36.987205,35.360265,200
62.149.128.72,39.850675,33.5475,200
186.233.144.232,38.921417,27.841992,200
103.244.148.216,37.185165,40.566179,200
216.65.14.51,14.529055,121.014336,200
95.213.143.176,38.480482,28.133598,200
61.191.188.52,39.948953,32.867596,200
178.208.83.28,39.991171,32.763993,200
198.252.101.154,29.960989,31.254448,200
162.255.119.251,39.899814,32.932894,200
141.8.224.221,39.911457,32.92374,200
69.197.18.183,38.753481,41.504765,200
62.219.197.160,37.183616,33.208801,200
124.173.71.27,38.475068,28.135456,200
23.229.167.7,36.972693,35.353005,200
100.42.63.81,37.039303,35.400506,200
61.142.253.202,39.868304,33.522471,200
50.63.202.39,39.965885,32.935046,200
222.186.32.41,37.941172,40.198273,200
45.35.47.25,14.529356,121.015736,200
203.170.80.252,37.035428,37.319692,200
54.209.174.167,39.95882,32.960028,200
176.28.9.50,30.012608,31.318062,200
69.30.195.101,38.401676,27.097487,200
188.93.230.75,39.995983,32.788535,200
116.255.215.35,39.980277,32.798581,200
207.210.202.70,39.977027,32.914334,200
182.50.130.70,39.753213,39.478354,200
23.235.209.100,39.95956,32.950809,200
98.124.243.41,39.90838,32.914965,200
192.185.17.180,40.222635,28.365791,200
192.162.70.139,39.753213,39.478354,200
211.40.221.65,39.968138,32.770265,200
80.78.250.21,39.977522,32.900654,200
202.6.141.220,38.365811,27.163681,200
204.11.56.48,14.652612,120.994998,200
75.126.30.26,37.946892,40.190685,200
103.19.86.32,14.528821,121.015177,200
141.8.224.93,39.911457,32.92374,200
103.9.103.101,14.616227,121.026288,200
192.185.75.150,38.659565,26.745768,200
61.142.253.217,39.757889,39.461637,200
74.91.23.107,14.529171,121.015546,200
195.149.84.100,40.209339,28.369267,200
122.49.12.215,37.477348,37.300309,200
192.185.92.202,36.575326,36.165303,200
207.210.66.194,39.977027,32.914334,200
114.215.62.213,37.193974,40.56972,200
206.188.193.160,39.995983,32.788535,200
119.146.201.39,39.85536,33.522385,200
143.95.252.190,37.042053,37.344774,200
82.165.110.146,39.95858,32.948332,200
8.5.1.38,14.578101,120.998853,200
124.232.141.144,40.825925,29.385977,200
81.196.20.134,37.050954,37.352517,200
212.85.101.224,36.927669,30.8188,200
124.232.147.8,39.911457,32.92374,200
192.185.223.152,36.853444,28.257322,200
54.186.220.79,39.980762,32.898149,200
59.188.244.135,37.185165,40.566179,200
91.148.168.110,39.999979,32.800523,200
46.102.249.198,39.997737,32.829107,200
139.129.142.35,39.766519,32.814878,200
98.139.135.129,39.90838,32.914965,200
103.224.182.238,40.209677,28.368831,200
46.151.54.46,37.014646,35.397965,200
208.87.150.50,37.020489,35.397519,200
192.185.75.212,39.1367,34.164796,200
108.167.188.190,39.996091,32.787762,200
103.58.150.56,37.034396,37.390108,200
103.228.71.21,39.757674,39.467908,200
23.227.38.32,37.053585,36.238093,200
104.18.49.94,39.995396,32.815061,200
92.53.123.107,37.091899,37.380303,200
216.130.174.214,39.969877,32.93418,200
64.34.186.91,29.841461,31.35286,200
141.8.224.93,39.911457,32.92374,200
184.173.244.176,39.905625,32.915445,200
198.12.157.24,14.654358,120.985911,200
45.35.47.25,14.529356,121.015736,200
87.236.19.5,39.922344,32.881903,200
177.153.16.17,40.222635,28.365791,200
208.109.181.208,37.048032,37.349031,200
198.50.140.181,39.987573,32.790634,200
184.168.221.43,39.652524,27.922036,200
222.239.222.2,37.940949,40.219818,200
157.112.191.42,39.874765,32.837495,200
5.189.166.137,39.975,32.920221,200
192.162.70.139,39.753213,39.478354,200
46.242.145.13,39.978213,32.909707,200
118.145.6.217,39.104742,27.668298,200
190.105.239.73,38.738721,30.573872,200
217.195.198.18,39.990788,32.81501,200
192.72.83.104,29.965486,31.250155,200
84.51.37.140,37.016463,35.333011,200
83.162.30.185,39.991171,32.763993,200
125.39.5.33,14.644358,120.985772,200
115.47.41.7,14.647186,120.989535,200
203.169.229.66,39.874328,32.86958,200
41.185.8.122,41.011073,28.695287,200
46.249.159.74,38.751058,35.520771,200
117.21.224.81,37.245124,42.484258,200
141.8.226.14,40.814395,29.407137,200
208.91.197.27,39.999979,32.800523,200
65.19.157.235,39.858929,32.820472,200
52.68.240.87,37.037134,35.248204,200
68.169.36.3,38.320701,27.134001,200
103.244.148.62,37.185165,40.566179,200
185.53.177.9,39.990123,32.898046,200
200.57.133.1,38.368923,27.177314,200
47.89.24.218,39.899441,32.91292,200
212.40.179.104,37.344539,28.132316,200
80.65.65.222,36.962853,35.318324,200
89.108.91.180,39.92802,32.965056,200
94.176.202.75,40.004842,32.80997,200
141.8.226.14,40.814395,29.407137,200
185.53.177.8,14.526192,121.015661,200
81.177.141.72,39.969329,32.90395,200
108.61.59.187,39.895992,32.908575,200
74.208.152.106,37.917306,28.324254,200
107.180.51.21,39.991454,32.895734,200
124.130.147.101,38.761082,30.559182,200
50.87.248.206,38.907585,27.844088,200
85.17.155.86,14.624623,121.024181,200
50.63.202.41,39.851181,33.492665,200
217.145.98.13,14.641553,120.988105,200
173.254.28.57,29.993822,31.305854,200
216.239.34.21,37.909453,28.319188,200
67.208.74.71,39.97985,32.887704,200
65.19.157.235,39.858929,32.820472,200
82.118.20.204,37.050925,37.352467,200
204.11.56.48,14.652612,120.994998,200
110.45.160.220,37.032388,37.361737,200
85.233.160.22,37.055541,37.337048,200
185.29.25.104,37.002229,35.345292,200
116.0.23.215,-15.827391,-47.955462,200
184.168.47.225,40.220155,28.37481,200
107.180.44.156,39.958054,32.96191,200
118.193.228.212,39.961714,32.741961,200
54.231.184.210,39.895404,32.91654,200
101.79.129.71,41.109309,28.850708,200
119.146.201.39,39.85536,33.522385,200
50.28.15.140,37.03804,37.334934,200
61.142.253.220,39.757889,39.461637,200
78.47.196.106,39.981918,32.744182,200
43.229.108.32,38.393497,27.095317,200
213.180.31.141,37.335132,28.134793,200
69.49.115.40,37.098826,37.376697,200
46.105.239.199,37.047294,37.339844,200
192.185.76.110,39.970314,32.925203,200
81.169.145.92,39.821434,33.524948,200
67.212.93.18,21.164353,-86.857521,200
204.11.56.48,14.652612,120.994998,200
185.70.101.66,41.109309,28.850708,200
69.163.210.211,39.860318,33.522533,200
200.58.111.97,37.042984,35.302385,200
211.196.153.97,39.987521,32.619507,200
89.248.168.11,36.973022,35.356179,200
218.232.110.177,37.033619,37.357123,200
116.204.13.31,39.959319,32.779956,200
119.146.201.48,39.85536,33.522385,200
199.116.255.176,39.9783,32.9138,200
95.211.189.137,39.987521,32.619507,200
109.201.133.191,37.917166,28.33124,200
50.63.202.29,39.965885,32.935046,200
82.118.20.204,37.050925,37.352467,200
23.229.180.165,41.648471,32.339955,200
45.35.47.25,14.529356,121.015736,200
67.222.12.198,29.964704,31.258807,200
62.149.128.154,39.943072,32.921007,200
63.220.4.51,21.171562,-86.825925,200
62.149.239.149,39.910343,32.899259,200
67.222.128.155,39.90479,32.903979,200
125.39.5.36,14.644358,120.985772,200
204.44.109.13,14.527127,121.015217,200
45.35.47.25,14.529356,121.015736,200
89.31.143.16,36.97604,35.321689,200
107.150.39.26,37.071589,37.430872,200
50.63.202.48,39.965885,32.935046,200
23.229.209.5,39.9823,32.795248,200
220.231.142.98,39.757889,39.461637,200
186.202.127.228,39.98766,32.784866,200
183.60.202.196,38.745915,35.514394,200
107.151.68.97,37.037252,35.248165,200
109.234.162.101,39.674286,27.901905,200
69.161.143.29,37.914839,28.325306,200
200.219.245.51,39.978722,32.794171,200
192.254.233.145,39.670414,27.894734,200
27.121.64.80,39.946526,44.043493,200
221.239.83.205,39.908103,32.885293,200
74.220.199.8,39.995957,32.606344,200
37.187.83.72,39.895992,32.908575,200
208.91.197.27,39.999979,32.800523,200
173.237.190.72,37.034439,37.338822,200
186.202.153.171,37.908338,28.307639,200
52.19.184.88,39.928229,32.899965,200
64.70.19.202,37.013692,35.392678,200
50.87.60.21,14.528999,121.015366,200
61.147.80.120,39.985376,32.780249,200
192.185.27.107,39.992769,32.815443,200
167.114.208.229,39.964848,32.740856,200
76.164.205.131,39.941574,32.918855,200
210.1.60.248,40.823364,29.403177,200
108.61.50.99,37.019947,35.393422,200
74.208.81.66,37.044458,30.591936,200
123.56.226.234,38.903117,27.83603,200
208.73.210.217,29.965947,31.257527,200
82.165.37.26,40.223582,28.361158,200
116.255.191.8,39.978291,32.914737,200
187.191.96.167,39.895992,32.908575,200
89.248.168.11,36.973022,35.356179,200
54.72.9.51,14.526482,121.014607,200
192.145.239.15,41.052948,29.234033,200
198.44.190.135,39.995515,32.82687,200
61.142.253.220,39.757889,39.461637,200
208.91.197.241,38.906567,27.84633,200
67.220.217.235,37.909814,34.567932,200
187.108.192.65,39.895992,32.908575,200
104.151.242.164,39.954217,32.734451,200
85.25.74.252,36.984992,35.364769,200
50.62.117.29,37.002279,35.345304,200
67.208.74.71,39.97985,32.887704,200
157.7.144.96,36.971384,35.406784,200
69.30.206.170,39.902557,32.912626,200
195.191.143.91,39.999979,32.800523,200
182.18.21.102,14.528999,121.015366,200
195.130.35.138,39.973775,32.921088,200
86.105.227.125,36.966112,35.341879,200
58.61.37.216,37.945444,40.192742,200
112.137.167.76,39.864998,33.515217,200
160.153.91.36,39.999972,32.800374,200
65.39.128.43,39.85088,33.547553,200
141.8.224.169,38.924039,27.832758,200
43.229.108.32,38.393497,27.095317,200
31.28.24.134,39.921984,32.805868,200
54.239.168.247,38.900354,27.844402,200
178.57.216.18,39.904354,32.898302,200
192.185.27.167,39.992769,32.815443,200
208.73.211.178,39.987521,32.619507,200
85.25.79.187,39.895992,32.908575,200
77.67.51.98,39.93358,32.903675,200
78.111.2.20,14.646829,120.985905,200
192.185.90.251,38.735614,35.529291,200
141.8.226.14,40.814395,29.407137,200
31.170.161.136,38.224048,27.265976,200
183.90.185.201,39.960831,32.737197,200
141.8.224.93,39.911457,32.92374,200
205.134.250.2,38.909937,27.84809,200
221.132.36.27,37.034687,37.386467,200
195.114.1.126,14.638158,120.982809,200
107.167.19.73,39.928377,32.899949,200
69.28.199.60,39.960681,32.745177,200
81.169.145.92,39.821434,33.524948,200
72.34.33.189,37.909453,28.319188,200
23.236.62.147,39.961314,32.570591,200
184.168.221.63,39.965894,32.935018,200
174.137.165.78,39.755649,39.463255,200
109.71.43.136,36.571923,35.40306,200
216.55.97.232,39.983125,32.781671,200
193.183.100.134,39.835323,33.492766,200
194.58.56.226,37.034396,37.390108,200
82.196.6.164,41.643418,32.353639,200
85.17.25.242,37.005345,35.369228,200
192.185.102.232,37.047342,37.350074,200
202.124.241.203,37.035428,37.319692,200
67.43.1.7,14.578101,120.998853,200
192.185.216.173,36.263896,36.565051,200
213.186.33.4,39.909971,32.929673,200
192.185.55.110,39.970747,32.925324,200
8.5.1.40,31.073316,34.839606,200
45.35.47.25,14.529356,121.015736,200
23.229.182.225,39.982516,32.795337,200
111.118.181.116,39.936886,32.913388,200
121.78.83.11,14.591566,120.96988,200
178.32.187.220,39.895992,32.908575,200
183.60.204.154,37.052278,35.249933,200
111.90.144.112,36.976009,35.293467,200
66.111.47.26,40.223576,28.361116,200
107.167.19.73,39.928377,32.899949,200
82.165.37.26,40.223582,28.361158,200
54.240.162.69,37.037763,37.357616,200
89.248.168.11,36.973022,35.356179,200
188.40.70.29,37.002228,35.345291,200
199.2.137.5,32.537871,-91.75879,200
180.76.2.18,14.523728,121.017653,200
50.62.245.1,39.870445,32.844539,200
54.240.162.199,39.675789,27.931351,200
212.113.130.121,38.761082,30.559182,200
200.68.105.58,36.968376,35.343696,200
70.39.84.228,21.18051,-86.853676,200
31.22.4.112,14.648654,120.987403,200
107.163.174.74,39.937426,32.907516,200
141.8.224.239,39.995408,32.817536,200
204.44.109.13,14.527127,121.015217,200
54.172.165.27,36.750595,34.53314,200

