CTIwMTYwMzAxCWluZG9jaGluYW5ldHdvcmsuY29tCW1hbHdhcmV1cmwJbWFsd2FyZXVybHMuam94ZWFua29yZXQuY29tLwkyMDE1MDcwMgkyMDE1MDUwMwkyMDE1MDIyNQ==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,indochinanetwork.com,180.148.0.131,0,0,0,0,2015-12-15 10:22:41+0000,2015-07-02 00:00:00+0000,malwareurl
UFJJTUFSWSA5dXBrLmNvbSBibG9ja2VkZG9tYWluLmhvc3Rz,malware,0,Malc0de,https://malc0de.com/bl/BOOT,100,9upk.com,61.160.224.209,0,0,0,0,2015-12-13 13:22:44+0000,1970-01-01 00:00:00+0000,0
cmlqYWd0LmRr,malware,0,DShield,https://www.dshield.org/feeds/suspiciousdomains_High.txt,100,rijagt.dk,176.9.85.109,0,0,0,0,2015-12-17 10:22:40+0000,1970-01-01 00:00:00+0000,0
CQllbGVnYW50c2x5LmNvbQlwaGlzaGluZwlvcGVucGhpc2guY29tCTIwMTUwOTE1,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,elegantsly.com,23.229.129.143,0,0,0,0,2015-12-17 10:22:41+0000,2015-09-15 00:00:00+0000,phishing
Z2V0Zm9say5jb20=,malware,0,DShield,https://www.dshield.org/feeds/suspiciousdomains_High.txt,100,getfolk.com,141.8.226.14,0,0,0,0,2015-12-14 10:22:37+0000,1970-01-01 00:00:00+0000,0
CTIwMTcwMjAxCXN6ZGFtdXpoaS5jb20JbWFsaWNpb3VzCWpzdW5wYWNrLmplZWsub3JnCXJlbGlzdGVkCTIwMTUwMzA3CTIwMTQxMjMxCTIwMTMxMTI5CTIwMTAxMTE1,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,szdamuzhi.com,52.21.52.109,0,0,0,0,2015-12-11 10:22:39+0000,2015-03-07 00:00:00+0000,malicious
CQlldGVjY29ucy5jaAlwaGlzaGluZwlvcGVucGhpc2guY29tCTIwMTUxMTEw,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,eteccons.ch,195.190.166.203,0,0,0,0,2015-12-13 10:22:40+0000,2015-11-10 00:00:00+0000,phishing
CQlsZXBzenlzdGFydC5vcmcJcGhpc2hpbmcJb3BlbnBoaXNoLmNvbQkyMDE1MTEwNg==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,lepszystart.org,188.116.20.192,0,0,0,0,2015-12-17 10:22:41+0000,2015-11-06 00:00:00+0000,phishing
CQlhbmRyZWF2aWxsYXJyZWFsLmNvbQlib3RuZXQJc3BhbWhhdXMub3JnCTIwMTUxMDA4,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,andreavillarreal.com,192.186.245.193,0,0,0,0,2015-12-17 10:22:41+0000,2015-10-08 00:00:00+0000,botnet
CTIwMTUxMjMxCXNlcXNpeHh4LmNvbQltYWxpY2lvdXMJd3d3Lm13c2wub3JnLmNuLwkyMDE1MDUzMAkyMDE1MDQwMgkyMDE1MDExNQkyMDE0MTAyOQ==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,seqsixxx.com,185.53.178.9,0,0,0,0,2015-12-13 10:22:40+0000,2015-05-30 00:00:00+0000,malicious
CQlnbGFzc3NlcnZpY2UubmV0CXN1cHBvYm94CXByaXZhdGUJMjAxNTEyMTQ=,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,glassservice.net,207.148.248.143,0,0,0,0,2015-12-17 10:22:41+0000,2015-12-14 00:00:00+0000,suppobox
CQl4eXNrai5jbglhdHRhY2tfcGFnZQlzYWZlYnJvd3NpbmcuY2xpZW50cy5nb29nbGUuY29tCTIwMTUwNTMwCTIwMTUwMzI3,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,xyskj.cn,218.5.79.51,0,0,0,0,2015-12-15 10:22:41+0000,2015-05-30 00:00:00+0000,attack_page
ZWxlY3Ryb25pY3NzZW5zZS1zZWFyY2guY29t,malware,0,DShield,https://www.dshield.org/feeds/suspiciousdomains_High.txt,100,electronicssense-search.com,141.8.226.14,0,0,0,0,2015-12-14 10:22:37+0000,1970-01-01 00:00:00+0000,0
CTIwMTYwNTAxCWF2MjIwLmNvbQlhdHRhY2twYWdlCXNhZmVicm93c2luZy5nb29nbGUuY29tCTIwMTUwNzAyCTIwMTUwNTAzCTIwMTUwMjA4CTIwMTQxMTI5,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,av220.com,118.123.8.156,0,0,0,0,2015-12-13 10:22:40+0000,2015-07-02 00:00:00+0000,attackpage
CQlqdXN0dGFueC5jb20JcGhpc2hpbmcJb3BlbnBoaXNoLmNvbQkyMDE1MTAxMw==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,justtanx.com,198.46.87.10,0,0,0,0,2015-12-13 10:22:40+0000,2015-10-13 00:00:00+0000,phishing
CQlnYWRhay5ldQljJmMJcHJpdmF0ZQkyMDE1MDcwOA==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,gadak.eu,209.140.30.61,0,0,0,0,2015-12-17 10:22:41+0000,2015-07-08 00:00:00+0000,c&c
CQlhY3R1dmlsbGFnZS5jb20JYm90bmV0CXNwYW1oYXVzLm9yZwkyMDE1MTIxNA==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,actuvillage.com,109.234.160.25,0,0,0,0,2015-12-17 10:22:41+0000,2015-12-14 00:00:00+0000,botnet
CQlwZXJldGVuYS5jb20JcGhpc2hpbmcJb3BlbnBoaXNoLmNvbQkyMDE1MTEwMw==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,peretena.com,46.16.58.83,0,0,0,0,2015-12-11 10:22:39+0000,2015-11-03 00:00:00+0000,phishing
CQlhbnRkb2d1c2NhbS5jb20JbWFsaWNpb3VzCXNhZmVicm93c2luZy5jbGllbnRzLmdvb2dsZS5jb20JMjAxNTA2MjU=,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,antdoguscam.com,217.195.198.18,0,0,0,0,2015-12-15 10:22:41+0000,2015-06-25 00:00:00+0000,malicious
CQlneWhsLm5ldC5jbglhdHRhY2tfcGFnZQl3d3cuZ29vZ2xlLmNvbS9zYWZlYnJvd3NpbmcJMjAxNTA1MzAJMjAxNTAzMjY=,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,gyhl.net.cn,218.30.35.83,0,0,0,0,2015-12-17 10:22:41+0000,2015-05-30 00:00:00+0000,attack_page
CQlnZW5lc2lzZ3luLmNvbQlib3RuZXQJc3BhbWhhdXMub3JnCTIwMTUxMDA4,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,genesisgyn.com,72.167.232.32,0,0,0,0,2015-12-17 10:22:41+0000,2015-10-08 00:00:00+0000,botnet
bHdqdHRxbG5pZWt2Lmxvb2tpbi5hdA==,malware,0,DShield,https://www.dshield.org/feeds/suspiciousdomains_High.txt,100,lwjttqlniekv.lookin.at,198.199.78.132,0,0,0,0,2015-12-17 10:22:40+0000,1970-01-01 00:00:00+0000,0
CQl0aG91Z2h0dHJhdmVsLm5ldAljJmMJcHJpdmF0ZQkyMDE1MDcwOA==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,thoughttravel.net,184.168.221.31,0,0,0,0,2015-12-17 10:22:41+0000,2015-07-08 00:00:00+0000,c&c
CQlsbG95ZHNwbTdreXAyMDZuN2dvb2MucGVyc29uYWwtcHJvdGVjdGl2ZS1zYWZldHktZXF1aXBtZW50LmNvLnVrCXBoaXNoaW5nCW9wZW5waGlzaC5jb20JMjAxNTExMTY=,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,lloydspm7kyp206n7gooc.personal-protective-safety-equipment.co.uk,46.183.217.21,0,0,0,0,2015-12-17 10:22:41+0000,2015-11-16 00:00:00+0000,phishing
CQlzb3V0aHNlY29uZC5uZXQJc3VwcG9ib3gJcHJpdmF0ZQkyMDE1MTIxNA==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,southsecond.net,75.119.222.39,0,0,0,0,2015-12-17 10:22:41+0000,2015-12-14 00:00:00+0000,suppobox
CQlwaG9lbml4ZGl2b3JjZWdyb3VwLmNvbQlwaGlzaGluZwlvcGVucGhpc2guY29tCTIwMTUxMDIy,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,phoenixdivorcegroup.com,107.180.50.233,0,0,0,0,2015-12-11 10:22:39+0000,2015-10-22 00:00:00+0000,phishing
CQl1ZnhzcW5qdHJ5cm55LmNvbQltYWxpY2lvdXMJcHJpdmF0ZQkyMDE1MTAyMg==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,ufxsqnjtryrny.com,69.195.129.76,0,0,0,0,2015-12-17 10:22:41+0000,2015-10-22 00:00:00+0000,malicious
UFJJTUFSWSB0b29sa2l0ZnJlZWZhc3QuY29tIGJsb2NrZWRkb21haW4uaG9zdHM=,malware,0,Malc0de,https://malc0de.com/bl/BOOT,100,toolkitfreefast.com,52.27.166.51,0,0,0,0,2015-12-16 13:22:54+0000,1970-01-01 00:00:00+0000,0
CQltaW5lY3JhZnRnZXQuY29tCWhhcm1mdWwJc2FmZWJyb3dzaW5nLmNsaWVudHMuZ29vZ2xlLmNvbQkyMDE1MDUzMAkyMDE1MDMyOQ==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,minecraftget.com,172.99.89.202,0,0,0,0,2015-12-17 10:22:41+0000,2015-05-30 00:00:00+0000,harmful
eW91cnBpYy5tc2sucnU=,malware,0,DShield,https://www.dshield.org/feeds/suspiciousdomains_High.txt,100,yourpic.msk.ru,178.210.89.119,0,0,0,0,2015-12-15 22:22:39+0000,1970-01-01 00:00:00+0000,0
CQllbmhhbmNlZHBpeGVsLmNvbQltYWxpY2lvdXMJY3liZXJ0cmFja2VyLm1hbHdhcmVodW50ZXJ0ZWFtLmNvbQkyMDE1MTExNw==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,enhancedpixel.com,107.180.50.219,0,0,0,0,2015-12-17 10:22:41+0000,2015-11-17 00:00:00+0000,malicious
c296c3lidm9vay5teWZ3LnVz,malware,0,DShield,https://www.dshield.org/feeds/suspiciousdomains_High.txt,100,sozsybvook.myfw.us,67.208.74.71,0,0,0,0,2015-12-17 10:22:40+0000,1970-01-01 00:00:00+0000,0
CQlhZHZhbmNlcHJvcGVydGllcy5jby51awlwaGlzaGluZwlvcGVucGhpc2guY29tCTIwMTUxMTIw,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,advanceproperties.co.uk,5.77.47.163,0,0,0,0,2015-12-13 10:22:40+0000,2015-11-20 00:00:00+0000,phishing
CQlsYW96aGFueW91LndhbmcJYXR0YWNrX3BhZ2UJc2FmZWJyb3dzaW5nLmNsaWVudHMuZ29vZ2xlLmNvbQkyMDE1MDgyMAkyMDE1MDcwMgkyMDE1MDQwNw==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,laozhanyou.wang,113.11.213.196,0,0,0,0,2015-12-15 10:22:41+0000,2015-08-20 00:00:00+0000,attack_page
CQlnZXRoZWxwMDIuYXR3ZWJwYWdlcy5jb20JYm90bmV0CXNwYW1oYXVzLm9yZwkyMDE1MTEyNA==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,gethelp02.atwebpages.com,83.125.22.197,0,0,0,0,2015-12-17 10:22:41+0000,2015-11-24 00:00:00+0000,botnet
CQlhY3RpdmVzZW5pb3JzLm5ldC5hdQlwaGlzaGluZwlvcGVucGhpc2guY29tCTIwMTUxMTAz,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,activeseniors.net.au,27.54.88.66,0,0,0,0,2015-12-15 10:22:41+0000,2015-11-03 00:00:00+0000,phishing
CQlkb3dubG9hZGZpbGVzLWNkbi5jb20JbWFsaWNpb3VzCW1hbHdhcmV1cmxzLmpveGVhbmtvcmV0LmNvbS8JMjAxNTA2MDk=,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,downloadfiles-cdn.com,213.174.130.176,0,0,0,0,2015-12-13 10:22:40+0000,2015-06-09 00:00:00+0000,malicious
c3RyYXRlZ2ljY2FwaXRhbGFsbGlhbmNlLmNvbQ==,malware,0,DShield,https://www.dshield.org/feeds/suspiciousdomains_High.txt,100,strategiccapitalalliance.com,97.79.239.145,0,0,0,0,2015-12-12 22:22:36+0000,1970-01-01 00:00:00+0000,0
CQljLW1vdG9ycy5jb20JbWFsaWNpb3VzCXNhZmVicm93c2luZy5jbGllbnRzLmdvb2dsZS5jb20JMjAxNTA2MjU=,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,c-motors.com,46.20.43.163,0,0,0,0,2015-12-17 10:22:41+0000,2015-06-25 00:00:00+0000,malicious
CQkxMDIwNjY4LmNvbQltYWxpY2lvdXMJbXN3bC5vcmcuY24JMjAxNTExMDQ=,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,1020668.com,202.133.23.168,0,0,0,0,2015-12-17 10:22:41+0000,2015-11-04 00:00:00+0000,malicious
CTIwMTYwMzAxCWJmZ3NoaC5jb20JbWFsd2FyZQltYWx3YXJldXJscy5qb3hlYW5rb3JldC5jb20vZG9tYWlucy50eHQJMjAxNTAyMDgJMjAxNDExMjUJMjAxNDA4MjY=,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,bfgshh.com,104.202.11.169,0,0,0,0,2015-12-15 10:22:41+0000,2015-02-08 00:00:00+0000,malware
Z29sZHJ1c2hwaG9uZS5jbg==,malware,0,DShield,https://www.dshield.org/feeds/suspiciousdomains_High.txt,100,goldrushphone.cn,124.16.31.152,0,0,0,0,2015-12-14 10:22:37+0000,1970-01-01 00:00:00+0000,0
CTIwMTUxMjMxCXFlcnRlYS5pbnN0YW50aHEuY29tCXJlZGlyZWN0aW9ucwlldnVsbi5jb20vbGFicwkyMDE0MDgxNwkyMDE0MDMyMgkyMDEzMTAxMw==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,qertea.instanthq.com,94.242.251.250,0,0,0,0,2015-12-13 10:22:40+0000,2014-08-17 00:00:00+0000,redirections
aGVya2FtdXJ0LmNvbQ==,malware,0,DShield,https://www.dshield.org/feeds/suspiciousdomains_High.txt,100,herkamurt.com,82.165.37.26,0,0,0,0,2015-12-17 10:22:40+0000,1970-01-01 00:00:00+0000,0
UFJJTUFSWSBiYW5leWNvbnN0cnVjdGlvbi5jb20gYmxvY2tlZGRvbWFpbi5ob3N0cw==,malware,0,Malc0de,https://malc0de.com/bl/BOOT,100,baneyconstruction.com,192.124.249.13,0,0,0,0,2015-12-17 13:22:57+0000,1970-01-01 00:00:00+0000,0
CQlsZWFybnRoaXJ0ZWVuLm5ldAlzdXBwb2JveAlwcml2YXRlCTIwMTUwNzMx,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,learnthirteen.net,208.91.197.132,0,0,0,0,2015-12-17 10:22:41+0000,2015-07-31 00:00:00+0000,suppobox
CTIwMTYwMjAxCWpidGNvbnN1bHRpbmdncm91cC5jb20JYXR0YWNrcGFnZQlzYWZlYnJvd3NpbmcuZ29vZ2xlLmNvbQkyMDE1MDUzMAkyMDE1MDMwNwkyMDE0MTIyMA==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,jbtconsultinggroup.com,74.220.199.6,0,0,0,0,2015-12-11 10:22:39+0000,2015-05-30 00:00:00+0000,attackpage
CTIwMTYwMzAxCWhvbXRleHRpbGUuY2xpY2s3OS5jb20JYXR0YWNrcGFnZQlzYWZlYnJvd3NpbmcuY2xpZW50cy5nb29nbGUuY29tCTIwMTUwNzAyCTIwMTUwNTAzCTIwMTUwMjAx,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,homtextile.click79.com,110.45.160.220,0,0,0,0,2015-12-13 10:22:40+0000,2015-07-02 00:00:00+0000,attackpage
CQllY2hvLXRyYWluaW5nLmNvbQlwaGlzaGluZwlvcGVucGhpc2guY29tCTIwMTUwOTE1,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,echo-training.com,107.180.4.150,0,0,0,0,2015-12-17 10:22:41+0000,2015-09-15 00:00:00+0000,phishing
CQllbmVyZ3lwcm9tLmNvbQlwaGlzaGluZwlvcGVucGhpc2guY29tCTIwMTUwOTE1,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,energyprom.com,88.198.51.26,0,0,0,0,2015-12-17 10:22:41+0000,2015-09-15 00:00:00+0000,phishing
CQlpcHRsb3RyZS5jb20JcGhpc2hpbmcJcGhpc2h0YW5rLmNvbQkyMDE1MTIwOQ==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,iptlotre.com,184.168.221.45,0,0,0,0,2015-12-13 10:22:40+0000,2015-12-09 00:00:00+0000,phishing
bXliYXIudXM=,malware,0,DShield,https://www.dshield.org/feeds/suspiciousdomains_High.txt,100,mybar.us,54.236.189.64,0,0,0,0,2015-12-12 22:22:36+0000,1970-01-01 00:00:00+0000,0
c2VuZDI5OTMxLmNu,malware,0,DShield,https://www.dshield.org/feeds/suspiciousdomains_High.txt,100,send29931.cn,124.16.31.152,0,0,0,0,2015-12-12 22:22:36+0000,1970-01-01 00:00:00+0000,0
CQlucGdhbWVzLmNvbS5icglwaGlzaGluZwlvcGVucGhpc2guY29tCTIwMTUxMTEw,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,npgames.com.br,23.235.199.239,0,0,0,0,2015-12-13 10:22:40+0000,2015-11-10 00:00:00+0000,phishing
CQlsbGxwbHBwaGJjcHEuY29tCXN1cHBvYm94CXByaXZhdGUJMjAxNTEyMDQ=,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,lllplpphbcpq.com,151.248.123.41,0,0,0,0,2015-12-17 10:22:41+0000,2015-12-04 00:00:00+0000,suppobox
CQlyb2NrZmlzaC5uZXQJc3VwcG9ib3gJcHJpdmF0ZQkyMDE1MTEwMw==,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,rockfish.net,96.45.82.194,0,0,0,0,2015-12-11 10:22:39+0000,2015-11-03 00:00:00+0000,suppobox
CQlibGRuYWEub3JnCXBoaXNoaW5nCW9wZW5waGlzaC5jb20JMjAxNTExMDU=,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,bldnaa.org,97.74.215.60,0,0,0,0,2015-12-15 10:22:41+0000,2015-11-05 00:00:00+0000,phishing
MzE4eC5jb20=,malware,0,DShield,https://www.dshield.org/feeds/suspiciousdomains_High.txt,100,318x.com,123.56.157.179,0,0,0,0,2015-12-11 10:22:35+0000,1970-01-01 00:00:00+0000,0
CQllZGZyZXBhcnQuY29tCXBoaXNoaW5nCW9wZW5waGlzaC5jb20JMjAxNTExMDM=,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,edfrepart.com,81.88.57.89,0,0,0,0,2015-12-17 10:22:41+0000,2015-11-03 00:00:00+0000,phishing
CQlzd2VldHRhbGsuY28Jc2NyaXB0LmV4cGxvaXQJZHdtLmNjCTIwMTUwNzAyCTIwMTUwNDMw,malware,0,MalwareDomains,http://mirror2.malwaredomains.com/files/domains.txt,100,sweettalk.co,184.168.221.96,0,0,0,0,2015-12-15 10:22:41+0000,2015-07-02 00:00:00+0000,script.exploit
